slice	row	state	class	basis	source
N	27	EXCLUDED-RULED	B-lifted	family=R2-INVITATION-SUBSTRINGS; op=NO; scope=NO; lifted=APPLY-CONNECT-INMAIL-CUT+READ-ONLY-NO-WRITES; remaining=-; note=readonly.py records the R2 substrings were hitting the wrong url on the connections list, now admitted; only its query-string variants stay refused, by an exemption clause the row does not cite (nothing builds one). The registered general form keeps a class filter catching an address GAP	linkedin_server/readonly.py#A WRITE GUARD WAS MATCHING A READ ADDRESS ; _audit/_census/network.md#### R2 -- `invitation`, `/invite`, `/connect`, `/withdraw` are forbidden substrings. ; linkedin_server/readonly.py#A WRITE GUARD WAS MATCHING A READ ADDRESS ; _audit/2026-09-19-two-census-conventions-ruled.md#a filter that catches the ADDRESS ; _audit/2026-09-23-exclusion-audit.md#At 18:15 the OPERATOR ruled "(b)": the linkedin MCP may connect, message,
N	28	EXCLUDED-RULED	B-lifted	family=R2-INVITATION-SUBSTRINGS; op=NO; scope=NO; lifted=APPLY-CONNECT-INMAIL-CUT+READ-ONLY-NO-WRITES; remaining=-; note=readonly.py records the R2 substrings were hitting the wrong url on the connections list, now admitted; only its query-string variants stay refused, by an exemption clause the row does not cite (nothing builds one). The registered general form keeps a class filter catching an address GAP	linkedin_server/readonly.py#A WRITE GUARD WAS MATCHING A READ ADDRESS ; _audit/_census/network.md#### R2 -- `invitation`, `/invite`, `/connect`, `/withdraw` are forbidden substrings. ; linkedin_server/readonly.py#A WRITE GUARD WAS MATCHING A READ ADDRESS ; _audit/2026-09-19-two-census-conventions-ruled.md#a filter that catches the ADDRESS ; _audit/2026-09-23-exclusion-audit.md#At 18:15 the OPERATOR ruled "(b)": the linkedin MCP may connect, message,
N	29	EXCLUDED-RULED	B	family=PF-DELETE-OR-WITHDRAW; op=NO; scope=YES; note=a delete, withdraw or remove, the act-class the key names (113 and 125 also carry R3)	linkedin_server/writes.py#"delete_or_withdraw_anything": ( ; _audit/_census/network.md#### R5 -- `delete_or_withdraw_anything`.
N	30	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=YES; note=the content lives on a third party's profile page	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	31	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=YES; note=the content lives on a third party's profile page	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	32	EXCLUDED-RULED	B	family=R1-MYNETWORK-BADGE; op=NO; scope=EXTENDED; note=R1 refused /mynetwork/ as a census KEY on a badge cost DERIVED from sibling surfaces; the census applied it to capabilities (row 15 also cites R8, whose auto-accept wording does not reach one gated accept)	_audit/2026-08-30-linkedin-nine.md#connection invitations. **REFUSED.** ; _audit/_census/network.md#### R1 -- `/mynetwork/` is refused, on a measured badge cost.
N	34	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	35	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	36	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	38	EXCLUDED-RULED	B	family=FOLLOW-PEOPLE-LIST; op=NO; scope=YES; note=readonly.py argues against reading exactly this list	linkedin_server/readonly.py#people list unread, never to shorten the forbidden list
N	39	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	50	EXCLUDED-RULED	B	family=RETIRE-OFF-PLATFORM-WIDGET; op=NO; scope=YES; note=retired on the off-domain rule, which 2026-08-25 records was never put to the operator	_audit/2026-09-05-decide-retire-rulings.md#### 3.4 `OFF-PLATFORM-WIDGET` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	62	EXCLUDED-RULED	B	family=R1-MYNETWORK-BADGE; op=NO; scope=EXTENDED; note=R1 refused /mynetwork/ as a census KEY on a badge cost DERIVED from sibling surfaces; the census applied it to capabilities (row 15 also cites R8, whose auto-accept wording does not reach one gated accept)	_audit/2026-08-30-linkedin-nine.md#connection invitations. **REFUSED.** ; _audit/_census/network.md#### R1 -- `/mynetwork/` is refused, on a measured badge cost.
N	65	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=YES; note=the content lives on a third party's profile page	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	66	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	67	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	68	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	69	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	70	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	71	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	72	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	73	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	74	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	75	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	77	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	78	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	96	EXCLUDED-RULED	B	family=PF-DELETE-OR-WITHDRAW; op=NO; scope=YES; note=a delete, withdraw or remove, the act-class the key names (113 and 125 also carry R3)	linkedin_server/writes.py#"delete_or_withdraw_anything": ( ; _audit/_census/network.md#### R5 -- `delete_or_withdraw_anything`.
N	97	EXCLUDED-RULED	B	family=R1-MYNETWORK-BADGE; op=NO; scope=EXTENDED; note=R1 refused /mynetwork/ as a census KEY on a badge cost DERIVED from sibling surfaces; the census applied it to capabilities (row 15 also cites R8, whose auto-accept wording does not reach one gated accept)	_audit/2026-08-30-linkedin-nine.md#connection invitations. **REFUSED.** ; _audit/_census/network.md#### R1 -- `/mynetwork/` is refused, on a measured badge cost.
N	98	EXCLUDED-RULED	B	family=R1-MYNETWORK-BADGE; op=NO; scope=EXTENDED; note=R1 refused /mynetwork/ as a census KEY on a badge cost DERIVED from sibling surfaces; the census applied it to capabilities (row 15 also cites R8, whose auto-accept wording does not reach one gated accept)	_audit/2026-08-30-linkedin-nine.md#connection invitations. **REFUSED.** ; _audit/_census/network.md#### R1 -- `/mynetwork/` is refused, on a measured badge cost.
N	103	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=YES; note=the content lives on a third party's profile page	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	105	EXCLUDED-RULED	B	family=RETIRE-CONTACT-IMPORT; op=NO; scope=YES; note=retired 2026-09-05 by a wave; row 109 also meets any_loop_sweep_or_scheduled_write	_audit/2026-09-05-decide-retire-rulings.md#### 3.2 `CONTACT-IMPORT` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	106	EXCLUDED-RULED	B	family=RETIRE-CONTACT-IMPORT; op=NO; scope=EXTENDED; note=retired on the off-domain rule, which was written about applicant-tracking systems	_audit/2026-09-05-decide-retire-rulings.md#### 3.2 `CONTACT-IMPORT` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	107	EXCLUDED-RULED	B	family=RETIRE-CONTACT-IMPORT; op=NO; scope=YES; note=retired 2026-09-05 by a wave; row 109 also meets any_loop_sweep_or_scheduled_write	_audit/2026-09-05-decide-retire-rulings.md#### 3.2 `CONTACT-IMPORT` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	108	EXCLUDED-RULED	B	family=RETIRE-CONTACT-IMPORT; op=NO; scope=YES; note=retired 2026-09-05 by a wave; row 109 also meets any_loop_sweep_or_scheduled_write	_audit/2026-09-05-decide-retire-rulings.md#### 3.2 `CONTACT-IMPORT` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	109	EXCLUDED-RULED	B	family=RETIRE-CONTACT-IMPORT; op=NO; scope=YES; note=retired 2026-09-05 by a wave; row 109 also meets any_loop_sweep_or_scheduled_write	_audit/2026-09-05-decide-retire-rulings.md#### 3.2 `CONTACT-IMPORT` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	110	EXCLUDED-RULED	B	family=PF-DELETE-OR-WITHDRAW; op=NO; scope=YES; note=a delete, withdraw or remove, the act-class the key names (113 and 125 also carry R3)	linkedin_server/writes.py#"delete_or_withdraw_anything": ( ; _audit/_census/network.md#### R5 -- `delete_or_withdraw_anything`.
N	111	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD+PF-ENDORSE-OR-RECOMMEND; op=YES; scope=YES; note=endorsing: the key's surviving ground is that the only surface carrying the control is a third party's profile, which the operator's own 2026-09-04 ruling removed from the boundary. His 2026-08-25 ruling that endorsing gets built is why the key alone would be CONTRARY	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": ( ; linkedin_server/writes.py#"endorse_or_recommend": (
N	112	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD+PF-ENDORSE-OR-RECOMMEND; op=YES; scope=YES; note=endorsing: the key's surviving ground is that the only surface carrying the control is a third party's profile, which the operator's own 2026-09-04 ruling removed from the boundary. His 2026-08-25 ruling that endorsing gets built is why the key alone would be CONTRARY	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": ( ; linkedin_server/writes.py#"endorse_or_recommend": (
N	113	EXCLUDED-RULED	B	family=PF-DELETE-OR-WITHDRAW; op=NO; scope=YES; note=a delete, withdraw or remove, the act-class the key names (113 and 125 also carry R3)	linkedin_server/writes.py#"delete_or_withdraw_anything": ( ; _audit/_census/network.md#### R5 -- `delete_or_withdraw_anything`.
N	115	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	116	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	117	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	118	MEASURED-ABSENT	M+	measurement=live 2026-09-04 read of /in/me/details/skills/: 20 cards, 0 endors; evidence=RECORDED; note=tracked in the gap-blockers ledger Amendment B2; re-taken on every call by dom.read_profile_detail_entries	_audit/2026-09-03-linkedin-gap-blockers.md#B2. WHAT THE LIVE PAGE SAYS, 2026-09-04
N	119	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	120	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	121	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	122	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	123	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	124	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	125	EXCLUDED-RULED	B	family=PF-DELETE-OR-WITHDRAW; op=NO; scope=YES; note=a delete, withdraw or remove, the act-class the key names (113 and 125 also carry R3)	linkedin_server/writes.py#"delete_or_withdraw_anything": ( ; _audit/_census/network.md#### R5 -- `delete_or_withdraw_anything`.
N	126	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	127	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	128	EXCLUDED-RULED	B	family=PF-ENDORSE-OR-RECOMMEND; op=CONTRARY; scope=NO; note=a RECOMMENDATION row: the key's surviving ground counted endorse controls and no recommendation control was ever measured (network.md s6 R3 says so); its policy ground was dissolved by the operator	linkedin_server/writes.py#"endorse_or_recommend": ( ; _audit/2026-08-25-cannot-vs-will-not.md#the operator ruled on 2026-08-25 that it gets built
N	131	EXCLUDED-RULED	B	family=PF-DEANONYMISE-A-VIEWER; op=NO; scope=YES; note=the key names this act	linkedin_server/writes.py#"deanonymise_a_viewer": (
N	136	MEASURED-ABSENT	M-	measurement=unpressed control tally of /analytics/profile-views/, 2026-09-05; evidence=DISPUTED; note=its cited evidence is in gitignored _scratch; the tracked premium-block audit records the cited source says still not established, an analytics-section-show-more control never pressed, and the shipped reader calling absence UNKNOWN	_audit/2026-09-20-the-premium-block.md#CLOSED TOO HARD
N	137	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	138	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	139	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	140	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	141	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	142	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	143	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	144	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	145	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	146	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	147	EXCLUDED-RULED	B	family=NO-THIRD-PARTY-PROFILE-LOAD; op=YES; scope=EXTENDED; note=an ACT, excluded because the census routes it through the member's profile; network.md s6 R4 itself says the key's text does not cover acting	linkedin_server/readonly.py#THE THIRD-PARTY PROFILE PATTERN WAS REMOVED 2026-09-04, ON THE OPERATOR'S ; linkedin_server/writes.py#"load_a_third_partys_profile_to_measure_a_control": (
N	152	EXCLUDED-RULED	B	family=RETIRE-HELP-CENTER-FORM; op=NO; scope=YES; note=retired 2026-09-05 by a wave	_audit/2026-09-05-decide-retire-rulings.md#### 3.3 `HELP-CENTER-FORM` ; _audit/2026-09-03-linkedin-gap-blockers.md#Needs his answer, and the answer is almost certainly
N	156	EXCLUDED-RULED	B-lifted	family=R9-OUTREACH-AUTOMATION; op=YES; scope=EXTENDED; lifted=APPLY-CONNECT-INMAIL-CUT; remaining=-; note=R9 rests at the root on the operator's own 2026-08-23 cut of apply, connect and InMail, which ruling (b) withdrew; one gated send was never automation	_audit/_census/network.md#### R9 -- InMail and outreach automation. ; _audit/2026-08-23-build-linkedin.md#The operator **cut apply, connect and InMail** ; EXT:mcp-servers/_audit/2026-08-20-linkedin-parity.md#NOT RECOMMENDED - outreach or invitation automation ; _audit/2026-09-23-exclusion-audit.md#At 18:15 the OPERATOR ruled "(b)": the linkedin MCP may connect, message,
N	157	MEASURED-ABSENT	M+	measurement=InMail balance: three instruments incl. a raw-vs-rendered sweep of 25 captures; evidence=RECORDED; note=tracked in first-firing s4b and live-capture s13.3; scope is the captured corpus	_audit/2026-09-20-the-first-firing.md#Three instruments have now looked, and each one could speak ; _audit/2026-09-20-the-live-capture.md#TWO OF THE WORLD-FACTS WERE RE-VERIFIED TODAY
N	158	EXCLUDED-RULED	B-lifted	family=R9-OUTREACH-AUTOMATION; op=YES; scope=EXTENDED; lifted=APPLY-CONNECT-INMAIL-CUT; remaining=-; note=R9 rests at the root on the operator's own 2026-08-23 cut of apply, connect and InMail, which ruling (b) withdrew; one gated send was never automation	_audit/_census/network.md#### R9 -- InMail and outreach automation. ; _audit/2026-08-23-build-linkedin.md#The operator **cut apply, connect and InMail** ; EXT:mcp-servers/_audit/2026-08-20-linkedin-parity.md#NOT RECOMMENDED - outreach or invitation automation ; _audit/2026-09-23-exclusion-audit.md#At 18:15 the OPERATOR ruled "(b)": the linkedin MCP may connect, message,
N	159	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	165	EXCLUDED-RULED	B	family=ROSTER-ENUMERATION; op=NO; scope=YES; note=a member roster; the team lead put N 165 out of scope by name and 188/189 by the same ruling	linkedin_server/readonly.py#THE MEMBER ROSTER. Census row N 165, and
N	168	EXCLUDED-RULED	B-lifted	family=R2-INVITATION-SUBSTRINGS; op=NO; scope=YES; lifted=APPLY-CONNECT-INMAIL-CUT+READ-ONLY-NO-WRITES; remaining=-; note=inviting connections to a group is an invitation act; ruling (b) lets the server connect	linkedin_server/readonly.py#A WRITE GUARD WAS MATCHING A READ ADDRESS ; _audit/_census/network.md#### R2 -- `invitation`, `/invite`, `/connect`, `/withdraw` are forbidden substrings. ; _audit/2026-09-23-exclusion-audit.md#At 18:15 the OPERATOR ruled "(b)": the linkedin MCP may connect, message,
N	170	EXCLUDED-RULED	B	family=SETTINGS-BY-NAME; op=YES; scope=YES; note=a Settings and Privacy preference nobody has named; the operator's ruling admits settings one at a time and names none of these	_audit/2026-08-31-linkedin-finish.md#ONE NAMED settings page below ; linkedin_server/server.py#BY NAME on the operator's ruling
N	188	EXCLUDED-RULED	B	family=ROSTER-ENUMERATION; op=NO; scope=YES; note=a member roster; the team lead put N 165 out of scope by name and 188/189 by the same ruling	linkedin_server/readonly.py#THE MEMBER ROSTER. Census row N 165, and
N	189	EXCLUDED-RULED	B	family=ROSTER-ENUMERATION; op=NO; scope=YES; note=a member roster; the team lead put N 165 out of scope by name and 188/189 by the same ruling	linkedin_server/readonly.py#THE MEMBER ROSTER. Census row N 165, and
N	A14	EXCLUDED-RULED	B	family=PF-DELETE-OR-WITHDRAW; op=NO; scope=YES; note=a delete, withdraw or remove, the act-class the key names (113 and 125 also carry R3)	linkedin_server/writes.py#"delete_or_withdraw_anything": ( ; _audit/_census/network.md#### R5 -- `delete_or_withdraw_anything`.
