row_id	blocker	evidence_class	source	locator	state_at_freeze	state_today	capability	note	reason_doc
N A15	ADMIN-RIGHTS-NOT-HELD	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	GAP	EXCLUDED-RULED	Withdraw an event invitation before the invitee responds	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: event organiser	CANDIDATE-1-OF-17 SCORE-5 _audit/2026-09-20-the-write-partition.md
P A9	INTRO-EDITOR-UNREAD-CONTROLS	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L94	GAP	EXCLUDED-RULED	Additional-name visibility	section 2; the only four W+GAP rows in block A once the contact panel A26-A29 and the verification-gated A24 are set aside, consistent with the ledger charging boundary 'none' since /in/me/edit/intro/ is already exempted from /edit/. Editor enumerated live 2026-09-19: 11 fields, of which FIVE resolve to no accessible name by any route. A14 postal code, A15 location display and A22 primary position are NOT DRAWN, render gate closed by scrolling 3 scrollable boxes twice with the count held at 11. A9 remains UNRESOLVED between two unnamed switches || VERIFIED BY skew-gate before pasting: I re-ran the elimination rather than inheriting it. The W+GAP frozen rows in block A are exactly A9 A14 A15 A22 A24 A26 A27 A28 A29, so setting aside A24 and the contact panel leaves exactly these four. Ledger publishes 4 rows at 4W: count and split both close. Strength is ELIMINATION within a bounded block, which is checkable and was checked.	CANDIDATE-1-OF-6 SCORE-2 _audit/2026-09-03-linkedin-gap-blockers.md
P B4	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L118	GAP	EXCLUDED-RULED	Profile photo visibility audience	section 2a table; letter inherited across the run P B4 C2 C3 C4 C5 C6	CANDIDATE-1-OF-13 SCORE-5 _audit/2026-09-03-linkedin-gap-blockers.md
P B7	OPEN-TO-HIRING-MODAL	RECON-DOC	_audit/2026-09-05-profile-rest.md	L102-L110	GAP	GAP	#Hiring photo frame apply / remove	CORRECTION, 2026-09-19. Moved from BADGES-SURFACE, whose own filing note admitted it was 'ADMITTED BY THE ARITHMETIC RATHER THAN BY RESEMBLANCE ... The count admits it; I would not have on the name.' Its arithmetic rested on B8 and K9 collapsing to one slot, which 2026-09-05-profile-rest.md L102-L110 refutes by enumerating them separately. THIS BLOCKER'S NAMESAKE CENSUS SECTION HOLDS EXACTLY FOUR ROWS AND ALL FOUR ARE HELD; B7 is the only #Hiring WRITE outside it, and with it here the split closes exactly: J4(R) J1 J2 J3(W) B7(W) = 1R/4W. NOT recorded in RE_FILED, deliberately: RE_FILED means a later better-evidenced decision moved a row, and here the later decision was the worse-evidenced one. Printing ACCOUNTED over a correction is the ratchet-pointing-backwards the convention ruling named.	CANDIDATE-1-OF-18 SCORE-4 _audit/2026-09-05-profile-modals.md
P B8	BADGES-SURFACE	RECON-DOC	_audit/2026-09-05-profile-rest.md	L102-L110	GAP	GAP	Top Voice badge show / hide	CORRECTION, 2026-09-19, not a re-file. The displaced filing (BADGES-SURFACE P B7) stated its own premise: 'forced once B8 and K9 collapse to one slot on their identical a1577365 citation: 2R/3W leaves no other arrangement.' THAT PREMISE IS REFUTED BY A COMMITTED ENUMERATION TWO WEEKS OLDER: 2026-09-05-profile-rest.md L102-L110 lists this blocker's five rows against the ledger's 2R/3W and names K9 and B8 as SEPARATE rows, with no B7 among them. They never collapsed, so nothing was ever forced. With B7 gone the split closes exactly: K8(R) K10(R) B8(W) B9(W) K9(W) = 2R/3W. AND IT DISSOLVES A RULING RATHER THAN OVERTURNING ONE -- request 3 of the-three-ruling-requests-ruled.md:400 picked K9 over B8 and called itself 'A PICK ON A WEAK TIEBREAK ... citing a coin-flip'. The coin-flip existed only because B7 held a write slot. Both are in; there is no tiebreak left to lose.	CANDIDATE-1-OF-20 SCORE-7 _audit/2026-09-19-the-unassigned-21.md
P B9	BADGES-SURFACE	RECON-DOC	_audit/_census/profile.md	B7-B9, K8-K10	GAP	GAP	Premium profile badge show / hide	as P K8 -- forced once B8 and K9 collapse to one slot on their identical a1577365 citation: 2R/3W leaves no other arrangement. The third write is B8-or-K9 and is filed as a ruling request, not guessed.	CANDIDATE-1-OF-20 SCORE-7 _audit/2026-09-19-the-unassigned-21.md
P C2	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L118	GAP	EXCLUDED-RULED	Customise the public profile URL	section 2a table; letter inherited across the run P B4 C2 C3 C4 C5 C6	CANDIDATE-1-OF-13 SCORE-5 _audit/2026-09-03-linkedin-gap-blockers.md
P C3	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L118	GAP	EXCLUDED-RULED	Public profile visibility master switch	section 2a table; letter inherited across the run P B4 C2 C3 C4 C5 C6	CANDIDATE-1-OF-13 SCORE-5 _audit/2026-09-03-linkedin-gap-blockers.md
P C4	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L118	GAP	EXCLUDED-RULED	Per-section public visibility toggles	section 2a table; letter inherited across the run P B4 C2 C3 C4 C5 C6	CANDIDATE-1-OF-13 SCORE-5 _audit/2026-09-03-linkedin-gap-blockers.md
P C5	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L118	GAP	EXCLUDED-RULED	Search-engine visibility of the public profile	section 2a table; letter inherited across the run P B4 C2 C3 C4 C5 C6	CANDIDATE-1-OF-13 SCORE-5 _audit/2026-09-03-linkedin-gap-blockers.md
P C6	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L118	GAP	EXCLUDED-RULED	Unlink a prior public URL	section 2a table; letter inherited across the run P B4 C2 C3 C4 C5 C6	CANDIDATE-1-OF-13 SCORE-5 _audit/2026-09-03-linkedin-gap-blockers.md
P C8	PROFILE-PDF-DOWNLOAD	RECON-DOC	_audit/_census/profile.md	C8	GAP	GAP	Save profile as a PDF	STRENGTH: STRONG FOR A ONE-ROW BLOCKER, AND THE TEST IS UNIQUENESS RATHER THAN SIMILARITY. The standing deflation on this class is the retire-rulings wave's own: "on a one-row blocker the R/W split is a two-bit check, so the six singletons rest on their capability text being unique in the corpus rather than on arithmetic." So the instrument required a MUTUAL BEST MATCH -- the blocker's best row must beat every other unassigned row, AND that row's best blocker must beat every other blocker with room. A one-directional match is the birthday problem again: every one-row blocker has SOME nearest row. Of thirteen one-row empty blockers, three survived; ten are reported unmatched rather than filed. The census capability reads "Save profile as a PDF", marked R, against a blocker the ledger publishes 1R. AND THIS ROW IS THE EXACT TRAP THIS CORPUS WARNS ABOUT, SO IT IS WORTH SAYING WHICH C8 THIS IS. There are TWO: M C8 "Create a poll" (W, in messaging-and-content.md) and P C8 "Save profile as a PDF" (R, in profile.md). A bare "C8" is ambiguous, which is why this corpus slice-qualifies every id and why the matcher takes the slice letter from the FILE rather than from the row cell. The R/W split settles it independently of the name: a 1R blocker cannot hold the poll write.	CANDIDATE-1-OF-11 SCORE-6 _audit/2026-09-19-the-four-absent-blockers.md
P E6	ENDORSE-SUBSTRING-OVERREACH	RECON-DOC	_audit/2026-09-05-routes-already-admitted.md	L103	GAP	GAP	Hide / show an endorsement received	the route table names the blocker per row alongside a dated gate reading	CANDIDATE-1-OF-16 SCORE-3 _audit/2026-09-05-network-tail.md
P E7	ENDORSE-SUBSTRING-OVERREACH	RECON-DOC	_audit/2026-09-05-routes-already-admitted.md	L104	GAP	MEASURED-ABSENT	Endorsements received	the route table names the blocker per row alongside a dated gate reading	CANDIDATE-1-OF-16 SCORE-3 _audit/2026-09-05-network-tail.md
P F1	RECOMMENDATIONS-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L51-L58	GAP	GAP	Recommendations received	STRENGTH: STRONG -- count AND R/W close exactly, and two committed sources state the split. profile.md section F "Recommendations" holds SIX frozen-GAP unassigned rows: F1 is R and F2 F6 F7 F8 F9 are W. The ledger publishes blocker 39 at 6 rows, 1R/5W. F3 F4 F5 were already EXCLUDED-RULED at the frozen commit and so are correctly absent from the denominator -- which is the same check that refused eleven handed-over lines for blocker 20 earlier today. `_audit/2026-09-05-lead-rulings-round-two.md:51` is headed "READS YES, STRUCTURALLY NAME-FREE; WRITES GATED, UNFIRED", the 1R/5W shape in prose; `_audit/2026-09-05-profile-panels.md:21` records it RULED AND BUILT against linkedin_server/recommendations.py.	CANDIDATE-1-OF-12 SCORE-6 _audit/2026-09-23-bucket3-addresses.md
P F2	RECOMMENDATIONS-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L51-L58	GAP	EXCLUDED-RULED	Request a recommendation	as P F1 -- one of section F's six frozen-GAP rows. A W row.	CANDIDATE-1-OF-12 SCORE-6 _audit/2026-09-23-bucket3-addresses.md
P F6	RECOMMENDATIONS-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L51-L58	GAP	EXCLUDED-RULED	Accept or dismiss a recommendation received	as P F1 -- one of section F's six frozen-GAP rows. A W row.	CANDIDATE-1-OF-12 SCORE-6 _audit/2026-09-23-bucket3-addresses.md
P F7	RECOMMENDATIONS-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L51-L58	GAP	EXCLUDED-RULED	Ask for a revision of one received	as P F1 -- one of section F's six frozen-GAP rows. A W row.	CANDIDATE-1-OF-12 SCORE-6 _audit/2026-09-23-bucket3-addresses.md
P F8	RECOMMENDATIONS-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L51-L58	GAP	EXCLUDED-RULED	Decline a requested recommendation	as P F1 -- one of section F's six frozen-GAP rows. A W row.	CANDIDATE-1-OF-12 SCORE-6 _audit/2026-09-23-bucket3-addresses.md
P F9	RECOMMENDATIONS-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L51-L58	GAP	EXCLUDED-RULED	Hide / unhide recommendations on the profile	as P F1 -- one of section F's six frozen-GAP rows. A W row.	CANDIDATE-1-OF-12 SCORE-6 _audit/2026-09-23-bucket3-addresses.md
P G2	ACTIVITY-VIEW-SETTING	RECON-DOC	_audit/2026-09-05-settings-tail.md	L223	GAP	GAP	Activity section default view	section 2.3 blocker-to-row table; the doc states its own method -- row-level lookup delegated, verified against the ranked table counts and R/W splits	CANDIDATE-1-OF-4 SCORE-2 _audit/2026-09-03-linkedin-gap-blockers.md
P G6	CONTENT-ANALYTICS-SURFACE	RECON-DOC	_audit/_census/profile.md	G6	GAP	GAP	Per-post analytics	STRENGTH: STRONG ON MEMBERSHIP, HONEST AT 4 OF 5. The ledger publishes this blocker 5 rows, 5R, boundary allowlist +1. THE SPLIT DOES THE SELECTING, AND IT EXCLUDES A ROW THE NAME SCORE WANTED. Five unassigned rows tie at the top of the name match; one of them, M C46 "Embed content within an article", is marked W. A 5R blocker cannot hold a write, so it is out -- the same test that threw L6 out of CREATOR-HUB-SURFACE and then admitted it to AUDIO-EVENTS-EXISTENCE. The four that remain are all R and all analytics: P G6 "Per-post analytics", M C38 "View post analytics (impressions, viewer demographics)", M C39 "View analytics for your comments", M C40 "View your creator analytics". AND THE BOUNDARY COST IS CORROBORATED BY A ROW'S OWN NOTE. The ledger charges allowlist +1; M C38's census note names the address that would satisfy it, an /analytics/creator/ route. Published cost and measured address again agree from opposite ends. THE FIFTH IS NOT GUESSED. Every other analytics row in the corpus is already filed and each on a stronger source than a name match would be: P L1 and P L8 to CREATOR-HUB-SURFACE by census section, P L4 to NEWSLETTER-SURFACE by readonly.py's shipped comment. Taking one back to make this blocker read 5 of 5 would be preferring a tidy count to the evidence that put it where it is. 4 of 5, and the fifth stays UNASSIGNED and locatable.	CANDIDATE-1-OF-14 SCORE-3 _audit/2026-09-20-the-live-capture.md
P G7	SEARCH-APPEARANCES-SURFACE	RECON-DOC	_audit/2026-09-05-routes-already-admitted.md	L172	GAP	COVERED-PROVEN	Profile search appearances	as N 132 above -- the second of the pair the same table row names. Its state today is COVERED-PROVEN rather than GAP, which is why this recovery makes the blocker LIVE at 1 of 2 still GAP rather than EMPTY-CERTAIN.	CANDIDATE-1-OF-18 SCORE-9 _audit/2026-09-05-census-recounted.md
P H1	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Create a Service Page / add services	STRENGTH: STRONG -- count AND R/W close exactly, two committed sources state the split in prose, and the competing claims are refuted by ARITHMETIC rather than by judgement. profile.md section H "Services / Providing services" holds ELEVEN frozen-GAP rows: H11 is R and H1-H10 are W. The ledger publishes blocker 21 at 11 rows, 1R/10W. `_audit/2026-09-05-lead-rulings-round-two.md:69` is headed "READS YES; TEN WRITES GATED, UNFIRED" and says "the ten writes change how he presents professionally". `_audit/2026-09-05-network-tail.md:228` closes it a second way: "SERVICES-PAGE-SURFACE costs 11 rows as filed and 10 as ruled: 1R + 9W" -- arithmetic that only works if the eleven are 1R+10W and the ruled-out row is one of the W, which P H9 is. THE SWEEP'S SECTION-5 CONTESTS DISSOLVE ON PUBLISHED COUNTS: INVITE-NOTE-PARAM is claimed against H1, H2, H9 and H10 but publishes ONE row, so at least three of those four claims are false whatever the truth is; HASHTAG-EXISTENCE publishes THREE and Amendment A13 identified all three as N 194, M C11 and M C52, none a profile row, so it can hold ZERO. That is elimination against committed counts, not a preference between readings.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H2	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Service categories and specific services	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H3	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Service Page About / expertise text	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H4	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Work location and remote availability	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H5	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Starting rate or contact-for-pricing	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H6	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Edit the Service Page	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H7	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Unpublish the Service Page	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H8	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Link / unlink the Service Page to a Company Page	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P H9	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-network-tail.md	L492	GAP	GAP	Request service reviews (up to 20 invitations)	STRENGTH: MODERATE-STRONG -- named as part of the blocker's COMPOSITION while being ruled, in a close-out table row about blocker 21: "11 rows, DECIDE, allowlist +1 | reads-are-fine ruling holds ... P H9 EXCLUDED-RULED (reaches up to 20 real people). 11 rows as filed -> 10 as ruled." A row can only take a blocker from 11 to 10 by being one of the 11. NOT contested: the sweep's section 5 self-conflict list names P H1 against SERVICES-PAGE-SURFACE and does NOT name P H9. Distinguished from the earlier INVITE-NOTE-PARAM hit on this same row, which the blocker-map document already records as an ANALOGY -- "the same act as INVITE-NOTE-PARAM at twenty times the scale" -- and which is why P H9 looked like two blockers' row and is only one's.	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-23-bucket3-addresses.md
P J1	OPEN-TO-HIRING-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L171	GAP	GAP	Turn on #Hiring / share that you are hiring	section 4; aim re-measured live 2026-09-19 and reproducing the 2026-09-05 reading exactly -- open_to named 5 with 3 carrying an activation relation (AMBIGUOUS), hiring named 3 with none (NAMED BUT INERT), stable across two absolute reads of two addresses || VERIFIED BY skew-gate before pasting: frozen-GAP and unassigned. With P J4 already present this takes the blocker to 4 of 5 published (1R/4W) -- PARTIAL, no over-count. The fifth row is named by nothing and is NOT inferred here.	CANDIDATE-1-OF-18 SCORE-4 _audit/2026-09-05-profile-modals.md
P J2	OPEN-TO-HIRING-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L171	GAP	GAP	#Hiring photo frame add / remove	section 4; aim re-measured live 2026-09-19 and reproducing the 2026-09-05 reading exactly -- open_to named 5 with 3 carrying an activation relation (AMBIGUOUS), hiring named 3 with none (NAMED BUT INERT), stable across two absolute reads of two addresses || VERIFIED BY skew-gate before pasting: frozen-GAP and unassigned. With P J4 already present this takes the blocker to 4 of 5 published (1R/4W) -- PARTIAL, no over-count. The fifth row is named by nothing and is NOT inferred here.	CANDIDATE-1-OF-18 SCORE-4 _audit/2026-09-05-profile-modals.md
P J3	OPEN-TO-HIRING-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L171	GAP	GAP	Which job the #Hiring frame links to	section 4; aim re-measured live 2026-09-19 and reproducing the 2026-09-05 reading exactly -- open_to named 5 with 3 carrying an activation relation (AMBIGUOUS), hiring named 3 with none (NAMED BUT INERT), stable across two absolute reads of two addresses || VERIFIED BY skew-gate before pasting: frozen-GAP and unassigned. With P J4 already present this takes the blocker to 4 of 5 published (1R/4W) -- PARTIAL, no over-count. The fifth row is named by nothing and is NOT inferred here.	CANDIDATE-1-OF-18 SCORE-4 _audit/2026-09-05-profile-modals.md
P J4	OPEN-TO-HIRING-MODAL	RECON-DOC	_audit/2026-09-05-routes-already-admitted.md	L101	GAP	GAP	Current #Hiring state	PARTIAL -- one of a published 5	CANDIDATE-1-OF-18 SCORE-4 _audit/2026-09-05-profile-modals.md
P K8	BADGES-SURFACE	RECON-DOC	_audit/_census/profile.md	B7-B9, K8-K10	GAP	GAP	Top Voice blue badge on the profile	STRENGTH: STRONG, AND FOUR OF THE FIVE ARE FORCED BY ARITHMETIC ONCE A DUPLICATE IS COLLAPSED. The ledger publishes 5 rows, 2R/3W. Six candidates exist, which is why this blocker was declined twice today. B8 AND K9 ARE ONE CAPABILITY, AND THE EVIDENCE IS NOT MY READING OF THE PROSE -- IT IS AN IDENTICAL SOURCE CITATION. profile.md B8 "Top Voice badge show / hide" cites a1577365. profile.md K9 "Show / hide the Top Voice badge" cites a1577365. Same Help Center article, same act, inverted word order, censused once under section B (Photo, banner, frames, badges) and once under section K (Verification and badges). COLLAPSE THAT PAIR TO ONE SLOT AND THE SET CLOSES EXACTLY: K8 "Top Voice blue badge on the profile" (R), K10 "Verification badge as it appears on job posts" (R), B7 (W), B9 (W), and ONE of B8/K9 (W). 2R/3W, the published split, with no row left over and none missing. B7 IS ADMITTED BY THE ARITHMETIC RATHER THAN BY RESEMBLANCE, and that is worth saying because "#Hiring photo frame apply / remove" does not read like a badge. It is section B's FRAMES entry. But the published 3W cannot be filled without it: the only writes available are B7, B9 and the B8/K9 pair, and the pair is one slot. Drop B7 and the blocker cannot reach 3W at all. The count admits it; I would not have on the name. THE FIFTH ROW IS NOT FILED AND IT IS NOT A SUBTRACTION QUESTION. Which id the lost classifier used for that write -- B8 or K9 -- is an ASSIGNMENT question: both rows stay in the frozen 409 either way, one lands in this blocker and the other stays UNASSIGNED. NO DENOMINATOR MOVES. It therefore does NOT inherit the standing hold on cross-slice duplicates pending the 761 reconciliation -- that hold is about subtracting from a denominator, and it is about CROSS-slice pairs, where this pair is INTRA-slice: both rows are in profile.md. Filed as a ruling request; 4 of 5 until it is answered.	CANDIDATE-1-OF-20 SCORE-7 _audit/2026-09-19-the-unassigned-21.md
P K9	BADGES-SURFACE	LEDGER-AMENDMENT	_audit/2026-09-19-the-three-ruling-requests-ruled.md	L400	GAP	GAP	Show / hide the Top Voice badge	RULED at 12c20e1, request 3 -- K9, closing this blocker at 5 of 5. AND THE REASONING I ASKED TO HAVE CHECKED IS CONFIRMED ON ALL THREE GROUNDS: both rows stay in the frozen 409, no denominator moves, and the standing hold covers CROSS-slice duplicates where this pair is INTRA-slice, both in profile.md. A FILING IS NOT A SUBTRACTION. WHY THIS ONE IS RULED WHERE 1 AND 2a LEFT HOLES: the choice is unknowable AND near consequence-free. B8 and K9 are duplicates OF EACH OTHER -- same act, same a1577365 citation -- so a wave routed to either id arrives at the same page. That is the opposite of the M35 and J 81 cases, where the candidates are different capabilities and a wrong pick sends somebody to the wrong surface. RECORDED AS A PICK ON A WEAK TIEBREAK, NOT AN INFERENCE, AND EXPLICITLY NOT A PRECEDENT. Anything citing this line as authority for resolving a duplicate is citing a coin-flip. B8 remains a frozen-GAP row and stays UNASSIGNED; it is not retired, not subtracted, and not wrong -- it is the same capability under the id that lost a tiebreak.	CANDIDATE-1-OF-20 SCORE-7 _audit/2026-09-19-the-unassigned-21.md
P L1	CREATOR-HUB-SURFACE	RECON-DOC	_audit/_census/profile.md	L1-L8 (section L)	GAP	GAP	Creator analytics / audience analytics	STRENGTH: MODERATE, AND DELIBERATELY AN UNDER-COUNT -- 3 of 4, with the fourth named as contested rather than chosen. THE SECTION IS THE BLOCKER'S OWN FAMILY: profile.md section L is headed "Creator tools, followers and analytics" and the blocker is CREATOR-HUB-SURFACE. L8 is literally "Analytics and tools hub". THE SELECTION USES THE CENSUS'S OWN R/W COLUMN, NOT MY READING, AND THAT IS THE WHOLE DIFFERENCE. The ledger publishes this blocker as 4 rows, 4R -- all reads. Section L's unassigned frozen-GAP rows are FOUR: L1 (R), L6 (W), L7 (R), L8 (R). So the count matches at 4 and THE SPLIT REFUTES IT: L6 "Audio events" is a W and a 4R blocker cannot hold it. A bare count match is a birthday problem; the split is the discriminator, and here it disqualifies a row the count would have admitted. L6 is left out. THE FOURTH READ IS CONTESTED TWO WAYS AND IS NOT TAKEN. Only two other section-L reads were GAP at the freeze and both are already held: P L4 ("Newsletter analytics") by NEWSLETTER-SURFACE, on readonly.py's shipped comment naming "/newsletters/<slug>/analytics/   census M C83, P L4"; and P L2 ("Own follower COUNT") by PARSER-ON-A-LOADED-PAGE. Either would close this blocker at 4, and taking one would mean OVERTURNING AN EXISTING ASSIGNMENT on a weaker source than the one that made it -- a ruling, not a recovery. AND THERE IS A LIKELIER FOURTH THAT CANNOT BE FILED AT ALL: P L2b, "Own follower LIST", which is GAP today and is NOT IN THE FROZEN SET. It was split out of the compound L2 (count AND list) on 2026-09-04 by team-lead ruling -- the day AFTER the 2026-09-03 freeze. If the ledger's 4R counted the compound L2, the missing fourth is an artifact of a split that happened after the count was published, and no map edit can fix that. Stated so the under-count reads as a dated boundary rather than a gap in the search.	CANDIDATE-1-OF-15 SCORE-7 _audit/2026-09-20-the-live-capture.md
P L2	PARSER-ON-A-LOADED-PAGE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L442	GAP	MEASURED-ABSENT	Own follower count and follower list	"the cheapest BUILD in the document" names both rows	CANDIDATE-1-OF-21 SCORE-7 _audit/2026-09-03-linkedin-gap-blockers.md
P L3	NEWSLETTER-SURFACE	RECON-DOC	linkedin_server/readonly.py	L725-L765	GAP	GAP	Create / edit / delete a newsletter	as N 55 -- named in the same shipped comment, in its author-side half. The three halves total 5 + 5 + 2 = 12, the published count, and the two document rivals name this row zero times.	CANDIDATE-1-OF-36 SCORE-19 _audit/2026-09-20-newsletter-built.md
P L4	NEWSLETTER-SURFACE	RECON-DOC	linkedin_server/readonly.py	L725-L765	GAP	GAP	Newsletter analytics	as N 55 -- named in the same shipped comment, in its analytics half. The three halves total 5 + 5 + 2 = 12, the published count, and the two document rivals name this row zero times.	CANDIDATE-1-OF-36 SCORE-19 _audit/2026-09-20-newsletter-built.md
P L5	LIVE-BROADCAST	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Host a LinkedIn Live	both retired, both flipped	CANDIDATE-1-OF-10 SCORE-7 _audit/2026-09-05-decide-retire-rulings.md
P L6	AUDIO-EVENTS-EXISTENCE	RECON-DOC	_audit/_census/profile.md	L6	GAP	GAP	Audio events	STRENGTH: STRONG FOR A ONE-ROW BLOCKER, AND THE TEST IS UNIQUENESS RATHER THAN SIMILARITY. The standing deflation on this class is the retire-rulings wave's own: "on a one-row blocker the R/W split is a two-bit check, so the six singletons rest on their capability text being unique in the corpus rather than on arithmetic." So the instrument required a MUTUAL BEST MATCH -- the blocker's best row must beat every other unassigned row, AND that row's best blocker must beat every other blocker with room. A one-directional match is the birthday problem again: every one-row blocker has SOME nearest row. Of thirteen one-row empty blockers, three survived; ten are reported unmatched rather than filed. The census capability is literally "Audio events" against AUDIO-EVENTS-EXISTENCE, marked W against a published 1W. AND THE ROW'S NOTE MATCHES WHAT THE BLOCKER IS NAMED FOR, which is the part that makes this more than a string match: the blocker asks whether audio events EXIST, and the census records "the Help article itself 404s" -- the doubt is the blocker. ITS ONE RIVAL IS MEASURED OUT RATHER THAN OUT-ARGUED. The matcher scored EVENTS-SURFACE as this row's nearest blocker, on the shared token "events", and EVENTS-SURFACE does have room 1. But its row set is enumerated in full by 2026-09-05-events-surface-recosted.md, and that document names L6 ZERO times and contains the word "audio" ZERO times -- measured, whole file. A blocker whose own document never mentions a capability does not hold it. NOTE ALSO WHERE THIS ROW CAME FROM: it is the row REFUSED from CREATOR-HUB-SURFACE at f461e9c, because that blocker publishes 4R and this is a W. The split that excluded it there is the same split that admits it here, which is the check doing its job in both directions.	CANDIDATE-1-OF-8 SCORE-4 _audit/2026-09-05-settings-rest.md
P L7	CREATOR-HUB-SURFACE	RECON-DOC	_audit/_census/profile.md	L1-L8 (section L)	GAP	GAP	"Ideas for your next post"	as P L1 -- a READ in profile.md section L "Creator tools, followers and analytics", per the census's own R/W column, against a blocker the ledger publishes as 4R. The section's fourth unassigned row, L6, is a W and is deliberately left out.	CANDIDATE-1-OF-15 SCORE-7 _audit/2026-09-20-the-live-capture.md
P L8	CREATOR-HUB-SURFACE	RECON-DOC	_audit/_census/profile.md	L1-L8 (section L)	GAP	GAP	Analytics and tools hub	as P L1 -- a READ in profile.md section L "Creator tools, followers and analytics", per the census's own R/W column, against a blocker the ledger publishes as 4R. The section's fourth unassigned row, L6, is a W and is deliberately left out.	CANDIDATE-1-OF-15 SCORE-7 _audit/2026-09-20-the-live-capture.md
